GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long
1162627984,20240308,202403,2024,2024.1863,MNCUSA,BOEING,USA,,,,,MNC,,,USA,HOUSTON,USA,,,,,,,,1,192,192,19,4,-9.5,490,49,490,-1.45395799676898,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,20240308,https://weartv.com/news/nation-world/united-airlines-flight-plane-rolls-off-texas-runway-houston-tire-san-francisco-international-airport-fort-myers-george-bush-intercontinental-airport-engine-fire-emergency-landing
1162632790,20240308,202403,2024,2024.1863,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,195,195,19,4,-10.0,10,1,10,-1.98019801980198,4,"Osaka, Osaka, Japan",JA,JA32,34.6667,135.5,-240905,0,,,,,,,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20240308,https://www.dailymail.co.uk/news/article-13174713/Boeing-overhauls-bonus-scheme-wake-safety-scandals-60-annual-tied-safety-quality-double-previous-figure-25.html
1162647312,20240308,202403,2024,2024.1863,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,193,193,19,4,-10.0,10,1,10,-0.84566596194503,3,"Fort Myers, Florida, United States",US,USFL,26.6406,-81.8723,282700,0,,,,,,,3,"Fort Myers, Florida, United States",US,USFL,26.6406,-81.8723,282700,20240308,https://www.nbcchicago.com/news/local/2-incidents-involving-united-airlines-planes-take-place-within-days-of-each-other-at-same-airport/3377646/
1162659758,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,USA,HOUSTON,USA,,,,,,,,1,193,193,19,4,-10.0,20,2,20,-4.71204188481676,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20240309,https://news4sanantonio.com/news/nation-world/series-of-plane-incidents-raise-boeing-negligence-questions-for-united-airlines-people-community-awareness-dangerous-fire-flying
1162669035,20240309,202403,2024,2024.189,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,40,4,40,-8.14826141012271,0,,,,,,,0,,,,,,,0,,,,,,,20240309,https://leaderpost.com:443/news/saskatchewan/guns-galore-10000-rounds-of-ammo-seized-by-sask-rcmp/wcm/42d31015-0a1a-4e5c-a919-b1ed98ab7dc7
1162669338,20240309,202403,2024,2024.189,GOV,GOVERNMENT,,,,,,GOV,,,CAN,SASKATCHEWAN,CAN,,,,,,,,1,173,173,17,4,-5.0,20,2,20,-7.2992700729927,0,,,,,,,0,,,,,,,0,,,,,,,20240309,https://leaderpost.com:443/news/saskatchewan/guns-galore-10000-rounds-of-ammo-seized-by-sask-rcmp/wcm/42d31015-0a1a-4e5c-a919-b1ed98ab7dc7
1162669339,20240309,202403,2024,2024.189,GOV,GOVERNMENT,,,,,,GOV,,,CAN,SASKATCHEWAN,CAN,,,,,,,,1,174,174,17,4,-5.0,20,2,20,-7.2992700729927,0,,,,,,,0,,,,,,,0,,,,,,,20240309,https://leaderpost.com:443/news/saskatchewan/guns-galore-10000-rounds-of-ammo-seized-by-sask-rcmp/wcm/42d31015-0a1a-4e5c-a919-b1ed98ab7dc7
1162671978,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,USA,HOUSTON,USA,,,,,,,,1,192,192,19,4,-9.5,10,1,10,-1.45395799676898,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,20240309,https://wfxl.com/news/nation-world/united-airlines-flight-plane-rolls-off-texas-runway-houston-tire-san-francisco-international-airport-fort-myers-george-bush-intercontinental-airport-engine-fire-emergency-landing
1162679006,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,193,193,19,4,-10.0,920,90,920,-5.14443907185585,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20240309,https://www.startribune.com/mexico-bound-plane-lands-in-la-in-4th-emergency-this-week-for-united-airlines/600349655/
1162680922,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,143,143,14,3,-6.5,5,1,5,-2.22222222222222,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,0,,,,,,,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,20240309,https://scrippsnews.com/stories/negotiations-between-boeing-and-union-machinists-begin/
1162692186,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,193,193,19,4,-10.0,10,1,10,-6.22837370242214,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,1,Canada,CA,CA,60.0,-96.0,CA,20240309,https://panow.com/2024/03/08/mexico-bound-plane-lands-in-la-in-4th-emergency-this-week-for-united-airlines/
1162700139,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,193,193,19,4,-10.0,4,1,4,-5.10204081632653,2,"California, United States",US,USCA,36.17,-119.746,CA,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20240309,https://www.kcra.com/article/san-francisco-plane-emergency-landing-los-angeles-united-airlines/60145088
1162700140,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,1,6,-5.10204081632653,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,2,"California, United States",US,USCA,36.17,-119.746,CA,20240309,https://www.kcra.com/article/san-francisco-plane-emergency-landing-los-angeles-united-airlines/60145088
1162702891,20240309,202403,2024,2024.189,IND,NEW DELHI,IND,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,195,195,19,4,-10.0,20,1,20,-5.16252390057362,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,20240309,https://timesofindia.indiatimes.com/world/europe/people-were-screaming-and-crying-terrifying-moments-as-plane-engine-catches-fire-midair/articleshow/108344344.cms
1162704302,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,VNM,VIETNAMESE,VNM,,,,,,,,1,192,192,19,4,-9.5,5,1,5,-2.375,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,16.166667,107.833333,VM,20240309,https://www.rnz.co.nz/news/world/511289/flight-mh370-a-decade-missing-the-families-haunted-by-one-of-aviation-s-greatest-mysteries
1162705543,20240309,202403,2024,2024.189,COP,SECURITY FORCE,,,,,,COP,,,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,1,190,190,19,4,-10.0,10,1,10,-10.1408450704226,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,20240309,https://www.tamilguardian.com/content/iran-committed-crimes-against-humanity-during-woman-life-freedom-protests-un
1162736680,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,EURMIL,EUROPEAN,EUR,,,,,MIL,,,1,190,190,19,4,-10.0,2,1,2,-10.4938271604939,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240309,https://www.lbcgroup.tv/news/middleeastnews/759161/french-military-destroys-four-combat-drones-in-gulf-of-aden/en
1162736681,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,EURMIL,EUROPEAN,EUR,,,,,MIL,,,1,190,190,19,4,-10.0,38,3,38,-5.95270702322584,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240309,https://www.lbcgroup.tv/news/middleeastnews/759161/french-military-destroys-four-combat-drones-in-gulf-of-aden/en
1162738129,20240309,202403,2024,2024.189,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,40,1,40,-0.969213116391962,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240309,https://thestarphoenix.com:443/opinion/columnists/doug-cuthand-mulroney-legacy-first-nations-saskatchewan
1162738571,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,EURMIL,EUROPEAN,EUR,,,,,MIL,,,1,190,190,19,4,-10.0,20,2,20,-4.17775869471877,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,20240309,https://www.deccanherald.com/world/french-military-says-it-destroyed-four-combat-drones-in-gulf-of-aden-2929523
1162738599,20240309,202403,2024,2024.189,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,,,,,,,,,,,0,1822,182,18,4,-9.0,3,1,3,-9.02679830747527,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240309,https://wcfcourier.com/opinion/column/city-councils-should-reject-anti-israel-resolution/article_d01a06a2-dca4-11ee-862c-d764d5120a59.html
1162738600,20240309,202403,2024,2024.189,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,ISRCVL,ISRAEL,ISR,,,,,CVL,,,0,1822,182,18,4,-9.0,1,1,1,-9.02679830747527,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240309,https://wcfcourier.com/opinion/column/city-councils-should-reject-anti-israel-resolution/article_d01a06a2-dca4-11ee-862c-d764d5120a59.html
1162738601,20240309,202403,2024,2024.189,NGOHRIHRW,HUMAN RIGHTS WATCH,,HRW,,,,NGO,HRI,,ISRCVL,ISRAEL,ISR,,,,,CVL,,,0,1822,182,18,4,-9.0,1,1,1,-9.02679830747527,1,Lebanon,LE,LE,33.833333,35.833333,LE,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240309,https://wcfcourier.com/opinion/column/city-councils-should-reject-anti-israel-resolution/article_d01a06a2-dca4-11ee-862c-d764d5120a59.html
1162740127,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,EUR,EUROPEAN,EUR,,,,,,,,1,190,190,19,4,-10.0,140,13,140,-3.06641197315898,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240309,https://economictimes.indiatimes.com/news/defence/us-french-military-shoot-down-houthi-drones-after-attack-on-carrier-warships/articleshow/108352148.cms
1162744164,20240309,202403,2024,2024.189,BUS,AIRLINE,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,193,193,19,4,-10.0,6,6,6,-1.32044641689805,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240309,https://www.nbcnews.com/business/are-planes-safe-right-now-boeing-air-travel-whats-going-on-rcna142525
1162744165,20240309,202403,2024,2024.189,BUS,AIRLINE,,,,,,BUS,,,USA,UNITED STATES,USA,,,,,,,,0,193,193,19,4,-10.0,6,6,6,-1.32044641689805,3,"Houston, Texas, United States",US,USTX,29.7633,-95.3633,1380948,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240309,https://www.nbcnews.com/business/are-planes-safe-right-now-boeing-air-travel-whats-going-on-rcna142525
1162744166,20240309,202403,2024,2024.189,BUS,AIRLINE,,,,,,BUS,,,USA,FLORIDA,USA,,,,,,,,0,193,193,19,4,-10.0,36,6,36,-1.32044641689805,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240309,https://www.nbcnews.com/business/are-planes-safe-right-now-boeing-air-travel-whats-going-on-rcna142525
1162749451,20240309,202403,2024,2024.189,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,0,143,143,14,3,-6.5,24,2,24,0.279834718211237,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,0,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,52.15,-97.7167,-575075,20240309,https://thestarphoenix.com/opinion/letters/letters-like-girl-math-promotion-riders-apology-also-misses-mark
1162753133,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,YEM,ADEN,YEM,,,,,,,,0,194,194,19,4,-10.0,310,27,310,-5.01796226145432,1,France,FR,FR,46.0,2.0,FR,1,Barbados,BB,BB,13.166667,-59.533333,BB,1,France,FR,FR,46.0,2.0,FR,20240309,https://www.ibtimes.com/us-led-coalition-shoots-down-15-yemen-rebel-drones-centcom-3726785
1162759252,20240309,202403,2024,2024.189,UKR,UKRAINIAN,UKR,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,190,190,19,4,-10.0,8,1,8,-1.83299389002036,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,47.2364,39.7139,-2993218,20240309,https://www.newsweek.com/russia-ukraine-beriev-plane-damaged-drone-strike-1877553
1162759253,20240309,202403,2024,2024.189,UKR,UKRAINE,UKR,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,190,190,19,4,-10.0,2,1,2,-1.83299389002036,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,47.2364,39.7139,-2993218,4,"Rostov, Rostovskaya Oblast', Russia",RS,RS61,47.2364,39.7139,-2993218,20240309,https://www.newsweek.com/russia-ukraine-beriev-plane-damaged-drone-strike-1877553
1162759254,20240309,202403,2024,2024.189,UKR,UKRAINIAN,UKR,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,190,190,19,4,-10.0,10,1,10,-2.81690140845071,5,"Rostov Oblast, Rostovskaya Oblast', Russia",RS,RS61,47.0,42.0,-2993228,5,"Rostov Oblast, Rostovskaya Oblast', Russia",RS,RS61,47.0,42.0,-2993228,5,"Rostov Oblast, Rostovskaya Oblast', Russia",RS,RS61,47.0,42.0,-2993228,20240309,https://biztoc.com/x/a2e5adc2c8232438
1162771149,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,LBN,LEBANON,LBN,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-3.93258426966292,4,"Ayta Ash Shab, Nabatî, Lebanon",LE,LE07,33.0972,35.3344,-800954,4,"Ayta Ash Shab, Nabatî, Lebanon",LE,LE07,33.0972,35.3344,-800954,4,"Ayta Ash Shab, Nabatî, Lebanon",LE,LE07,33.0972,35.3344,-800954,20240309,http://www.israelnationalnews.com/news/386472
1162772210,20240309,202403,2024,2024.189,BUS,JUMBO JET,,,,,,BUS,,,GBR,LONDON,GBR,,,,,,,,0,141,141,14,3,-6.5,4,1,4,-1.50214592274678,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20240309,https://www.nevadaappeal.com/news/2024/mar/09/past-pages-for-march-9-to-12-2024/
1162772211,20240309,202403,2024,2024.189,BUS,JUMBO JET,,,,,,BUS,,,GBR,LONDON,GBR,,,,,,,,0,141,141,14,3,-6.5,1,1,1,-1.50214592274678,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,20240309,https://www.nevadaappeal.com/news/2024/mar/09/past-pages-for-march-9-to-12-2024/
1162779654,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,FRA,FRENCH,FRA,,,,,,,,0,194,194,19,4,-10.0,2,1,2,-3.97727272727273,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240309,http://www.hngn.com/articles/257995/20240309/us-navy-forces-down-houthi-drones-gulf-aden.htm
1162779655,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,FRAMIL,FRENCH,FRA,,,,,MIL,,,0,194,194,19,4,-10.0,3,1,3,-3.97727272727273,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240309,http://www.hngn.com/articles/257995/20240309/us-navy-forces-down-houthi-drones-gulf-aden.htm
1162779663,20240309,202403,2024,2024.189,MIL,FIGHTER JET,,,,,,MIL,,,USAMED,REUTERS,USA,,,,,MED,,,0,194,194,19,4,-10.0,5,1,5,-3.97727272727273,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240309,http://www.hngn.com/articles/257995/20240309/us-navy-forces-down-houthi-drones-gulf-aden.htm
1162795042,20240309,202403,2024,2024.189,MNCUSA,BOEING,USA,,,,,MNC,,,LAB,EMPLOYEE,,,,,,LAB,,,0,143,143,14,3,-6.5,10,1,10,-2.8023598820059,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,3,"Seattle, Washington, United States",US,USWA,47.6062,-122.332,1512650,20240309,https://www.marketscreener.com/quote/stock/BOEING-4816/news/DOJ-opens-criminal-investigation-into-the-Alaska-Airlines-737-plane-blowout-report-says-46136106/
1162795916,20240309,202403,2024,2024.189,CAN,SASKATCHEWAN,CAN,,,,,,,,,,,,,,,,,,1,1711,171,17,4,-9.2,10,1,10,-9.34065934065935,0,,,,,,,0,,,,,,,0,,,,,,,20240309,https://www.620ckrm.com/2024/03/09/one-charged-with-firearms-trafficking-after-60-firearms-and-10000-rounds-of-ammunition-seized/
1162804203,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,EUR,EUROPEAN,EUR,,,,,,,,1,190,190,19,4,-10.0,70,6,70,-3.90065980866055,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240310,https://www.bignewsnetwork.com/news/274151843/us-uk-french-military-destroy-houthi-drones-after-being-targeted
1162807275,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,YEM,ADEN,YEM,,,,,,,,0,194,194,19,4,-10.0,66,7,66,-5.34798038812677,1,France,FR,FR,46.0,2.0,FR,1,Barbados,BB,BB,13.166667,-59.533333,BB,1,France,FR,FR,46.0,2.0,FR,20240310,https://www.crowrivermedia.com/national/news/us-led-coalition-shoots-down-28-yemen-rebel-drones-centcom/article_db9d6d5e-bf55-54be-abe6-938b24b0a378.html
1162811227,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,FRA,FRENCH,FRA,,,,,,,,0,194,194,19,4,-10.0,2,1,2,-3.97727272727273,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240310,https://www.hngn.com/articles/257995/20240309/us-navy-forces-down-houthi-drones-gulf-aden.htm
1162811228,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,FRAMIL,FRENCH,FRA,,,,,MIL,,,0,194,194,19,4,-10.0,3,1,3,-3.97727272727273,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240310,https://www.hngn.com/articles/257995/20240309/us-navy-forces-down-houthi-drones-gulf-aden.htm
1162811231,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,USAMED,REUTERS,USA,,,,,MED,,,0,194,194,19,4,-10.0,5,1,5,-3.97727272727273,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240310,https://www.hngn.com/articles/257995/20240309/us-navy-forces-down-houthi-drones-gulf-aden.htm
1162814958,20240310,202403,2024,2024.1918,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,193,193,19,4,-10.0,120,12,120,-5.27611568187484,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,0,,,,,,,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20240310,https://www.wqad.com/article/news/nation-world/united-california-emergency-landing/507-1260adb9-985c-43c5-92ef-f9f2f468a6e3
1162818069,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,YEM,ADEN,YEM,,,,,,,,0,194,194,19,4,-10.0,4,1,4,-7.45156482861401,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,1,France,FR,FR,46.0,2.0,FR,20240310,https://www.dawn.com/news/1820416/fear-grips-rafah-as-israel-bombs-residential-tower
1162818075,20240310,202403,2024,2024.1918,MNCUSA,BOEING,USA,,,,,MNC,,,MED,WRITER,,,,,,MED,,,0,193,193,19,4,-10.0,10,1,10,3.32409972299169,1,Australia,AS,AS,-25.0,135.0,AS,1,Australia,AS,AS,-25.0,135.0,AS,1,Australia,AS,AS,-25.0,135.0,AS,20240310,https://www.airlinereporter.com/2016/11/next-steps-airlinereporter-stepping-back-move-forward/
1162821995,20240310,202403,2024,2024.1918,MIL,JET FIGHTER,,,,,,MIL,,,GOV,JUNTA,,,,,,GOV,,,1,195,195,19,4,-10.0,10,1,10,-3.36700336700337,0,,,,,,,0,,,,,,,0,,,,,,,20240310,https://eng.mizzima.com/2024/03/10/7913
1162826424,20240310,202403,2024,2024.1918,,,,,,,,,,,MIL,FIGHTER JET,,,,,,MIL,,,0,194,194,19,4,-10.0,6,1,6,-4.37532946758039,0,,,,,,,1,Lebanon,LE,LE,33.833333,35.833333,LE,1,Lebanon,LE,LE,33.833333,35.833333,LE,20240310,https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-03-10-24/
1162826863,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,,,,,,,,,,,0,194,194,19,4,-10.0,12,1,12,-4.08498616236163,1,Lebanon,LE,LE,33.833333,35.833333,LE,0,,,,,,,1,Lebanon,LE,LE,33.833333,35.833333,LE,20240310,https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-03-10-24/
1162826865,20240310,202403,2024,2024.1918,MIL,FIGHTER JET,,,,,,MIL,,,LBN,LEBANON,LBN,,,,,,,,0,194,194,19,4,-10.0,12,1,12,-4.18176726410121,1,Lebanon,LE,LE,33.833333,35.833333,LE,1,Lebanon,LE,LE,33.833333,35.833333,LE,1,Lebanon,LE,LE,33.833333,35.833333,LE,20240310,https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-03-10-24/
1162826974,20240310,202403,2024,2024.1918,RUS,RUSSIAN,RUS,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,190,190,19,4,-10.0,6,1,6,-3.27552986512524,4,"Lykhma, Khanty-Mansiyskiy Avtonomnyy Okrug, Russia",RS,RS32,63.6989,66.2697,-2949474,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,5,"Rostov Oblast, Rostovskaya Oblast', Russia",RS,RS61,47.0,42.0,-2993228,20240310,http://www.rightspeak.net/2024/03/ru-factory-fixing-advanced-50-spy-plane.html
1162826975,20240310,202403,2024,2024.1918,RUS,RUSSIAN,RUS,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,190,190,19,4,-10.0,4,1,4,-3.27552986512524,4,"Lykhma, Khanty-Mansiyskiy Avtonomnyy Okrug, Russia",RS,RS32,63.6989,66.2697,-2949474,5,"Rostov Oblast, Rostovskaya Oblast', Russia",RS,RS61,47.0,42.0,-2993228,5,"Rostov Oblast, Rostovskaya Oblast', Russia",RS,RS61,47.0,42.0,-2993228,20240310,http://www.rightspeak.net/2024/03/ru-factory-fixing-advanced-50-spy-plane.html
1162826976,20240310,202403,2024,2024.1918,RUS,RUSSIAN,RUS,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,195,195,19,4,-10.0,2,1,2,-3.27552986512524,4,"Kherson, Khersons'ka Oblast', Ukraine",UP,UP08,46.6558,32.6178,-1041356,4,"Golubev, Kirovskaya Oblast', Russia",RS,RS33,57.2889,48.6292,9261291,4,"Golubev, Kirovskaya Oblast', Russia",RS,RS33,57.2889,48.6292,9261291,20240310,http://www.rightspeak.net/2024/03/ru-factory-fixing-advanced-50-spy-plane.html
1162826977,20240310,202403,2024,2024.1918,RUS,RUSSIAN,RUS,,,,,,,,MIL,SPY PLANE,,,,,,MIL,,,1,195,195,19,4,-10.0,8,1,8,-3.27552986512524,4,"Golubev, Kirovskaya Oblast', Russia",RS,RS33,57.2889,48.6292,9261291,4,"Golubev, Kirovskaya Oblast', Russia",RS,RS33,57.2889,48.6292,9261291,4,"Golubev, Kirovskaya Oblast', Russia",RS,RS33,57.2889,48.6292,9261291,20240310,http://www.rightspeak.net/2024/03/ru-factory-fixing-advanced-50-spy-plane.html
